1.30019 4.40895e-06 1.0628e-05 5.72157e-06 3.10447e-09 5.27815e-09 4058758 0.000117957
1.34011 4.32349e-06 1.056e-05 5.62597e-06 2.97853e-09 5.15102e-09 4213636 0.000110376
1.38002 4.25815e-06 1.05207e-05 5.58971e-06 2.92092e-09 5.10518e-09 4262660 0.000119174
1.42002 4.20088e-06 1.04601e-05 5.57567e-06 2.87398e-09 5.05682e-09 4286117 0.000116295
1.45999 4.12275e-06 1.04071e-05 5.58278e-06 2.8213e-09 5.03276e-09 4296534 0.000124543
1.50001 4.047e-06 1.03363e-05 5.57937e-06 2.77247e-09 4.99764e-09 4286950 0.000135706
1.53998 3.986e-06 1.02991e-05 5.60042e-06 2.7408e-09 4.99824e-09 4246887 9.96717e-05
1.57996 3.92436e-06 1.02469e-05 5.62575e-06 2.71452e-09 5.00244e-09 4201685 0.000105435
1.61993 3.85822e-06 1.0177e-05 5.67894e-06 2.69168e-09 5.00956e-09 4134720 0.000105858
1.66 3.78122e-06 1.01216e-05 5.72014e-06 2.65762e-09 5.01914e-09 4071870 0.000103217
1.70008 3.69531e-06 1.0052e-05 5.70795e-06 2.58773e-09 4.95864e-09 4108169 0.000134687
1.74008 3.6132e-06 9.97169e-06 5.58223e-06 2.49095e-09 4.83053e-09 4256641 9.89591e-05
1.78005 3.53294e-06 9.92275e-06 5.56838e-06 2.42351e-09 4.7831e-09 4304289 0.000122358
1.81993 3.45523e-06 9.85169e-06 5.5541e-06 2.36656e-09 4.73821e-09 4316210 9.59314e-05
1.85999 3.39601e-06 9.77465e-06 5.61935e-06 2.35082e-09 4.75889e-09 4228143 8.90839e-05
1.89999 3.3172e-06 9.72037e-06 5.62718e-06 2.30138e-09 4.74247e-09 4213411 0.000101988
1.94003 3.24813e-06 9.65772e-06 5.6169e-06 2.25407e-09 4.70803e-09 4223734 9.2009e-05
1.97994 3.18664e-06 9.58694e-06 5.64214e-06 2.21553e-09 4.68301e-09 4192275 0.000102833
2.01996 3.11698e-06 9.53301e-06 5.68917e-06 2.18626e-09 4.69508e-09 4122650 8.56226e-05
2.05996 3.03981e-06 9.45811e-06 5.70103e-06 2.13978e-09 4.67056e-09 4098239 8.18005e-05
2.10001 2.97076e-06 9.40691e-06 5.72885e-06 2.10376e-09 4.6622e-09 4074109 8.65176e-05
2.13995 2.90294e-06 9.33086e-06 5.70906e-06 2.04921e-09 4.61646e-09 4086981 9.45475e-05
2.17999 2.827e-06 9.28425e-06 5.72274e-06 2.00217e-09 4.60283e-09 4076075 8.15492e-05
2.2199 2.75975e-06 9.20691e-06 5.78055e-06 1.97375e-09 4.61929e-09 3994131 9.17937e-05
2.26004 2.6988e-06 9.15434e-06 5.8391e-06 1.94982e-09 4.63499e-09 3917492 8.60224e-05
2.29998 2.63058e-06 9.0807e-06 5.8702e-06 1.90932e-09 4.6082e-09 3895305 7.87716e-05
2.34006 2.57365e-06 9.02588e-06 5.79684e-06 1.85736e-09 4.54785e-09 3953924 8.36129e-05
2.38001 2.50801e-06 8.96736e-06 5.77614e-06 1.8017e-09 4.49641e-09 3988721 8.44562e-05
2.42 2.44589e-06 8.90433e-06 5.78597e-06 1.75812e-09 4.46793e-09 3979068 7.48727e-05
2.45998 2.38018e-06 8.8264e-06 5.83411e-06 1.72347e-09 4.45261e-09 3937283 6.82319e-05
2.49998 2.31413e-06 8.76092e-06 5.78126e-06 1.66832e-09 4.40311e-09 3974544 6.42536e-05
2.53994 2.25254e-06 8.67988e-06 5.84668e-06 1.63801e-09 4.3981e-09 3903085 6.66769e-05
2.57993 2.20895e-06 8.62212e-06 5.86164e-06 1.61227e-09 4.38109e-09 3877684 6.1929e-05
2.61985 2.1524e-06 8.57327e-06 5.93246e-06 1.59274e-09 4.41056e-09 3791100 7.10596e-05
2.65983 2.10732e-06 8.50898e-06 5.97937e-06 1.57571e-09 4.42025e-09 3716770 5.99676e-05
2.69984 2.0534e-06 8.46884e-06 6.12174e-06 1.57041e-09 4.49798e-09 3559819 6.2567e-05
2.73997 2.00372e-06 8.39269e-06 6.24064e-06 1.5647e-09 4.54526e-09 3429847 7.94618e-05
2.77984 1.96298e-06 8.35466e-06 6.33111e-06 1.55783e-09 4.60057e-09 3319249 5.73718e-05
2.8199 1.91899e-06 8.29544e-06 6.48998e-06 1.56171e-09 4.67521e-09 3162442 5.68438e-05
2.85983 1.88016e-06 8.24719e-06 6.63232e-06 1.56234e-09 4.73916e-09 3041925 5.97845e-05
2.89984 1.83901e-06 8.18041e-06 6.70394e-06 1.55194e-09 4.76217e-09 2965037 7.61089e-05
2.93989 1.79559e-06 8.12123e-06 6.7638e-06 1.53531e-09 4.77786e-09 2903044 5.4201e-05
2.97988 1.74851e-06 8.0779e-06 6.92211e-06 1.53225e-09 4.86759e-09 2775663 6.86473e-05
3.01996 1.69896e-06 7.99295e-06 6.94991e-06 1.49498e-09 4.83067e-09 2752840 5.3326e-05
3.05987 1.64223e-06 7.92839e-06 7.01723e-06 1.45498e-09 4.82988e-09 2711181 5.84269e-05
3.09985 1.61057e-06 7.8573e-06 7.16175e-06 1.45812e-09 4.88418e-09 2605842 7.35839e-05
3.13976 1.57125e-06 7.82421e-06 7.28927e-06 1.45229e-09 4.9638e-09 2506426 5.37788e-05
3.17978 1.53699e-06 7.77813e-06 7.53317e-06 1.47304e-09 5.08331e-09 2358222 4.7722e-05
3.21972 1.51877e-06 7.74217e-06 7.70424e-06 1.49613e-09 5.20259e-09 2233016 4.59763e-05
3.25987 1.48623e-06 7.68192e-06 7.93156e-06 1.50504e-09 5.30109e-09 2116879 5.07174e-05
3.29983 1.44954e-06 7.63287e-06 8.07769e-06 1.49249e-09 5.33896e-09 2062824 4.36609e-05
3.34018 1.39316e-06 7.5544e-06 7.96642e-06 1.42128e-09 5.23702e-09 2104611 4.9747e-05
3.37985 1.3604e-06 7.49629e-06 8.0299e-06 1.40093e-09 5.23888e-09 2070903 4.66689e-05
3.4199 1.31921e-06 7.42971e-06 8.12032e-06 1.37976e-09 5.25058e-09 2021506 4.3877e-05
3.46003 1.2873e-06 7.37341e-06 8.22649e-06 1.35834e-09 5.26882e-09 1977507 3.83191e-05
3.49982 1.25438e-06 7.32882e-06 8.27052e-06 1.33978e-09 5.28168e-09 1942426 4.6563e-05
3.54 1.22029e-06 7.28125e-06 8.60409e-06 1.34611e-09 5.42283e-09 1819812 3.71487e-05
3.5798 1.19358e-06 7.22255e-06 8.62334e-06 1.33402e-09 5.4534e-09 1775302 3.39746e-05
3.61986 1.17075e-06 7.17044e-06 8.88175e-06 1.34882e-09 5.55312e-09 1680892 3.68752e-05
3.65978 1.1371e-06 7.12842e-06 9.11976e-06 1.34981e-09 5.704e-09 1579857 4.10305e-05
3.7001 1.1296e-06 7.10908e-06 9.54023e-06 1.39206e-09 5.89426e-09 1469673 3.2213e-05
3.73984 1.10373e-06 7.07879e-06 9.61224e-06 1.36979e-09 5.92262e-09 1441407 4.01658e-05
3.77991 1.07645e-06 7.01503e-06 9.85882e-06 1.38391e-09 6.05333e-09 1360196 3.63953e-05
3.81989 1.03209e-06 6.94096e-06 9.96406e-06 1.34244e-09 6.05404e-09 1332080 4.23687e-05
3.85985 9.98883e-07 6.88179e-06 1.02999e-05 1.32807e-09 6.12568e-09 1278087 3.30821e-05
3.8998 9.72623e-07 6.8196e-06 1.03569e-05 1.31253e-09 6.16486e-09 1236353 3.76346e-05
3.93973 9.43067e-07 6.74647e-06 1.09062e-05 1.33514e-09 6.38345e-09 1130478 2.91066e-05
3.98001 9.23139e-07 6.71726e-06 1.0862e-05 1.30757e-09 6.33268e-09 1136333 2.96923e-05
4.01994 9.07683e-07 6.6771e-06 1.05933e-05 1.25698e-09 6.14618e-09 1192767 3.24238e-05
4.06016 8.92902e-07 6.63206e-06 1.09245e-05 1.27009e-09 6.27767e-09 1130776 3.18393e-05
4.09986 8.68909e-07 6.58744e-06 1.13053e-05 1.27694e-09 6.44567e-09 1062093 2.79551e-05
4.1401 8.58619e-07 6.58978e-06 1.12558e-05 1.26697e-09 6.48117e-09 1044698 2.80753e-05
4.17975 8.6191e-07 6.58239e-06 1.17023e-05 1.31578e-09 6.6708e-09 982110 2.74801e-05
4.21949 8.4951e-07 6.55443e-06 1.24032e-05 1.36727e-09 7.01969e-09 883495 2.488e-05
4.2598 8.20174e-07 6.50474e-06 1.30354e-05 1.39917e-09 7.37623e-09 785328 2.55966e-05
4.30017 7.99066e-07 6.47409e-06 1.33203e-05 1.39248e-09 7.50306e-09 755583 2.9496e-05
4.33999 7.74691e-07 6.40892e-06 1.32206e-05 1.3404e-09 7.36954e-09 762213 2.70494e-05
4.38009 7.39496e-07 6.32267e-06 1.40506e-05 1.33961e-09 7.64119e-09 696299 2.56689e-05
4.41942 7.17981e-07 6.27068e-06 1.43117e-05 1.33551e-09 7.7617e-09 661130 2.80999e-05
4.45971 7.29107e-07 6.28493e-06 1.56698e-05 1.47331e-09 8.46088e-09 558914 2.47853e-05
4.49948 7.37825e-07 6.30988e-06 1.61779e-05 1.54883e-09 8.81339e-09 519425 2.10388e-05
4.54019 7.21721e-07 6.27039e-06 1.57396e-05 1.51486e-09 8.7161e-09 522885 2.24711e-05
4.58021 7.25486e-07 6.29935e-06 1.55637e-05 1.50422e-09 8.66117e-09 535942 2.36371e-05
4.61932 7.21024e-07 6.28178e-06 1.63943e-05 1.57279e-09 9.07884e-09 484317 2.26088e-05
4.66051 7.37585e-07 6.31549e-06 1.72387e-05 1.65718e-09 9.52104e-09 446139 2.15203e-05
4.69954 7.21113e-07 6.29869e-06 1.74364e-05 1.63892e-09 9.61403e-09 435324 2.08284e-05
4.7396 7.14278e-07 6.26715e-06 1.92941e-05 1.78986e-09 1.0489e-08 356255 1.96537e-05
4.77981 7.2339e-07 6.30359e-06 2.09117e-05 1.94354e-09 1.14311e-08 308107 1.93316e-05
4.8196 7.09008e-07 6.26513e-06 2.16012e-05 1.9504e-09 1.16453e-08 291986 1.77106e-05
4.85968 7.09654e-07 6.28304e-06 2.21608e-05 1.98763e-09 1.19494e-08 279765 2.03207e-05
4.89938 7.05491e-07 6.27817e-06 2.22646e-05 2.01627e-09 1.2205e-08 265595 1.81793e-05
4.93948 6.87937e-07 6.22915e-06 2.48882e-05 2.18672e-09 1.36129e-08 212106 1.9972e-05
4.98029 6.66585e-07 6.14621e-06 2.42142e-05 2.08471e-09 1.30251e-08 222478 1.58689e-05
5.01947 6.47835e-07 6.10922e-06 2.58694e-05 2.12894e-09 1.36672e-08 200904 1.56057e-05
5.05799 6.45237e-07 6.13682e-06 2.73851e-05 2.32181e-09 1.51452e-08 165934 1.47944e-05
5.09941 7.03394e-07 6.27108e-06 3.75545e-05 3.30146e-09 2.0367e-08 95742 1.59739e-05
5.14087 7.01928e-07 6.29772e-06 3.87633e-05 3.38234e-09 2.09497e-08 90543 1.74226e-05
5.1807 6.75404e-07 6.20948e-06 3.3239e-05 2.81451e-09 1.77372e-08 122003 1.65336e-05
5.22005 6.30832e-07 6.10375e-06 3.09011e-05 2.42878e-09 1.62816e-08 141965 1.22223e-05
5.26029 6.36369e-07 6.11099e-06 2.96766e-05 2.40414e-09 1.59852e-08 148241 2.0279e-05
5.29897 6.47639e-07 6.11811e-06 3.15597e-05 2.56728e-09 1.69072e-08 130878 1.2266e-05
5.33962 6.20152e-07 6.04552e-06 3.41165e-05 2.64859e-09 1.78905e-08 113949 1.8451e-05
5.37993 6.11612e-07 6.02973e-06 3.51289e-05 2.75009e-09 1.88004e-08 103785 2.07492e-05
5.41947 6.48497e-07 6.14175e-06 4.2177e-05 3.33135e-09 2.22441e-08 77370 1.27847e-05
5.45949 6.45215e-07 6.1445e-06 4.02533e-05 3.22947e-09 2.16363e-08 80690 1.20437e-05
5.50082 6.26934e-07 6.08445e-06 3.89711e-05 3.00475e-09 2.0491e-08 88732 1.29934e-05
5.54087 5.82102e-07 5.93059e-06 3.75451e-05 2.72991e-09 1.93094e-08 94288 1.41563e-05
5.58023 5.76045e-07 5.92634e-06 4.19859e-05 2.92687e-09 2.11378e-08 78360 1.12776e-05
5.61802 5.60462e-07 5.92306e-06 4.55727e-05 3.20627e-09 2.38033e-08 62675 1.08731e-05
5.65987 5.94012e-07 5.99438e-06 5.08346e-05 3.70415e-09 2.63466e-08 51319 1.02067e-05
5.69792 5.84542e-07 5.99696e-06 5.11051e-05 3.8278e-09 2.75612e-08 47202 1.1732e-05
5.7388 5.70265e-07 5.97302e-06 7.14744e-05 5.06845e-09 3.76122e-08 25206 1.04691e-05
5.77803 5.6377e-07 5.92814e-06 7.70707e-05 5.45698e-09 4.08653e-08 21253 9.98524e-06
5.82131 5.35804e-07 5.95427e-06 8.46521e-05 5.54479e-09 4.43221e-08 17897 8.52797e-06
5.86151 5.27612e-07 5.88473e-06 6.41008e-05 4.24607e-09 3.35328e-08 31244 1.03369e-05
5.89965 5.30318e-07 5.87269e-06 5.89405e-05 3.75455e-09 2.99544e-08 38787 7.87493e-06
5.93919 5.25943e-07 5.82622e-06 6.11355e-05 3.88498e-09 3.05131e-08 36496 9.71052e-06
5.98068 5.0205e-07 5.70913e-06 5.83196e-05 3.48381e-09 2.80207e-08 41409 8.21834e-06
6.01865 4.977e-07 5.76098e-06 5.92849e-05 3.58574e-09 2.94593e-08 38298 9.25133e-06
6.05726 4.81658e-07 5.68115e-06 6.00273e-05 3.78521e-09 3.16775e-08 32337 9.32618e-06
6.09544 4.71016e-07 5.60172e-06 0.00013454 8.00414e-09 6.84811e-08 6723 1.04313e-05
6.14178 4.71639e-07 5.668e-06 0.000141765 9.56379e-09 7.94068e-08 5017 9.3889e-06
6.18165 4.61913e-07 5.58336e-06 0.000151602 8.49388e-09 7.21271e-08 6074 7.62886e-06
6.22308 4.59918e-07 5.55004e-06 8.55678e-05 4.8765e-09 4.18314e-08 17653 7.53924e-06
6.25715 4.43303e-07 5.53914e-06 7.56571e-05 4.13026e-09 3.68633e-08 22270 8.20249e-06
6.3005 4.31275e-07 5.54277e-06 0.000100275 4.96393e-09 4.56304e-08 15135 6.39633e-06
6.33245 4.13187e-07 5.47764e-06 0.000101059 6.38911e-09 5.92121e-08 8640 6.61293e-06
6.36244 4.41444e-07 6.8671e-06 0.000264385 9.51803e-08 1.33727e-06 48 2.62187e-06
